path,label,freq_energy_ratio,entropy,mean,std,skewness,kurtosis,edge_density,defect_area_ratio,connected_regions
../data/tyre_dataset/good/good (456).jpg,0,0.9853608584439748,6.186377942045921,129.6792755126953,73.37647519470755,-0.04166308232838735,-1.1936053156127828,0.134429931640625,0.54962158203125,29.0
../data/tyre_dataset/good/good (457).jpg,0,0.9821354846805577,6.310819947590044,129.4626007080078,73.59810442083297,-0.03840219030728085,-1.1967512172770494,0.13671875,0.5351409912109375,41.0
../data/tyre_dataset/good/good (458).jpg,0,0.991340266161758,6.597253890959879,128.98483276367188,73.34050161195533,-0.019707804459957005,-1.1908499450333072,0.1694183349609375,0.5160675048828125,38.0
../data/tyre_dataset/good/good (459).jpg,0,0.9893511328655026,6.915581298274141,128.59483337402344,73.9358325410316,-0.01807327341889994,-1.2114108670775432,0.120025634765625,0.544342041015625,43.0
../data/tyre_dataset/good/good (46).jpg,0,0.9928549243658723,6.753298152486629,128.8160858154297,73.36935151252608,-0.01122750758284033,-1.184532367681886,0.1675567626953125,0.5262908935546875,57.0
../data/tyre_dataset/good/good (460).jpg,0,0.992224984402368,7.04426087017004,128.55783081054688,73.56929007553659,-0.016541862520140928,-1.1914199402631525,0.1231536865234375,0.4979705810546875,51.0
../data/tyre_dataset/good/good (461).jpg,0,0.9926818782830119,7.0746266083125064,128.4695587158203,73.79282444644124,-0.014739933373023107,-1.2007218652929428,0.12579345703125,0.54254150390625,86.0
../data/tyre_dataset/good/good (462).jpg,0,0.9949588320789585,7.460611965795436,128.123046875,73.74638970800265,-0.004209986646930473,-1.2029016609256302,0.1258544921875,0.496826171875,23.0
../data/tyre_dataset/good/good (463).jpg,0,0.9785461382618195,7.398145567145537,128.2720947265625,73.65107863691918,-0.0084640334015451,-1.2036695592472695,0.1589508056640625,0.52105712890625,42.0
../data/tyre_dataset/good/good (464).jpg,0,0.9886368855884116,7.4394083029677125,128.2490997314453,73.54771633343779,-0.0050752781082854,-1.1959058361674821,0.134033203125,0.5132904052734375,27.0
../data/tyre_dataset/good/good (465).jpg,0,0.9897835677046355,7.120840768123254,128.40638732910156,73.89339435527123,-0.011614378360371162,-1.2161799262359643,0.120208740234375,0.5153350830078125,25.0
../data/tyre_dataset/good/good (466).jpg,0,0.9888074915406496,7.258148844234201,128.37738037109375,73.75954658698508,-0.006454727824751655,-1.2129143484574285,0.1288604736328125,0.5032196044921875,24.0
../data/tyre_dataset/good/good (467).jpg,0,0.9927636589714901,7.314680118357668,128.21026611328125,73.70436370777415,-0.004970270317410993,-1.2089045851806397,0.1103363037109375,0.506011962890625,13.0
../data/tyre_dataset/good/good (468).jpg,0,0.9954602688263888,7.284761891302251,128.292236328125,73.727433100778,-0.008523932554007001,-1.2037755899200042,0.1094512939453125,0.51251220703125,12.0
../data/tyre_dataset/good/good (469).jpg,0,0.9936975157734886,7.2481053507120885,128.3340606689453,73.73783659479967,-0.010531440573060605,-1.2047760097631164,0.1083221435546875,0.5118255615234375,25.0
../data/tyre_dataset/good/good (47).jpg,0,0.9950520523081652,7.072138497155468,128.51898193359375,73.29346063506574,-0.0071898792571397285,-1.189386914576978,0.1988525390625,0.505401611328125,27.0
../data/tyre_dataset/good/good (470).jpg,0,0.9920530843819946,7.305521939466693,128.3155975341797,73.66096294371295,-0.014093785152203707,-1.1992882250675605,0.119140625,0.52166748046875,36.0
../data/tyre_dataset/good/good (471).jpg,0,0.99523706594187,7.391796257209386,128.2179718017578,73.58713533428737,-0.009583728247349136,-1.197378005062952,0.0716552734375,0.5092010498046875,13.0
../data/tyre_dataset/good/good (472).jpg,0,0.994110447074908,7.137092947523245,128.32801818847656,73.58930055479006,-0.013199323381559748,-1.1930011498691648,0.0590972900390625,0.50152587890625,9.0
../data/tyre_dataset/good/good (473).jpg,0,0.9857395784152568,7.244993110088895,128.37966918945312,73.7724781057755,-0.011055722510179599,-1.206842155786616,0.144012451171875,0.52178955078125,38.0
../data/tyre_dataset/good/good (474).jpg,0,0.9821987027477188,7.199678826052157,128.41546630859375,73.88411233624706,-0.007435073172791986,-1.2148229703367057,0.1849517822265625,0.5173797607421875,17.0
../data/tyre_dataset/good/good (475).jpg,0,0.9852495685811413,7.143370656714896,128.45240783691406,73.88850659514654,-0.009198477425670445,-1.212047635196184,0.177154541015625,0.5227813720703125,27.0
../data/tyre_dataset/good/good (476).jpg,0,0.9838787041798825,7.19449710689624,128.431640625,73.91221481673371,-0.0068689414381062725,-1.2070907258177674,0.169647216796875,0.50946044921875,27.0
../data/tyre_dataset/good/good (477).jpg,0,0.9907729458508572,7.414784806972458,128.0343475341797,73.90319840461214,-0.003293298755391749,-1.2025115864578315,0.139801025390625,0.5049285888671875,18.0
../data/tyre_dataset/good/good (478).jpg,0,0.9883589087421107,7.422030312952972,128.24928283691406,73.78929497902654,-0.007384340068503933,-1.2066597735053606,0.1308135986328125,0.5002899169921875,31.0
../data/tyre_dataset/good/good (479).jpg,0,0.9879480406530917,7.442657428710962,128.22543334960938,73.71665997010875,-0.006263976448716093,-1.2044250999441668,0.1471710205078125,0.5045623779296875,23.0
../data/tyre_dataset/good/good (48).jpg,0,0.9854815888910843,7.002675971968155,128.51177978515625,73.46509879775304,-0.005151593505496037,-1.1984767787446189,0.167510986328125,0.5033111572265625,156.0
../data/tyre_dataset/good/good (480).jpg,0,0.9899940057632483,7.465621171377089,128.2198028564453,73.63952521829019,-0.004094247221449365,-1.2031061077754277,0.1140289306640625,0.503875732421875,19.0
../data/tyre_dataset/good/good (481).jpg,0,0.9841244400618886,7.306339421593936,128.31114196777344,73.75109040095076,-0.009450408317691823,-1.2064881663752756,0.1403656005859375,0.5126190185546875,33.0
../data/tyre_dataset/good/good (482).jpg,0,0.9910550916163273,7.426803196434901,128.26095581054688,73.66743809687118,-0.004746005638782462,-1.2042478266628798,0.12408447265625,0.50164794921875,17.0
../data/tyre_dataset/good/good (483).jpg,0,0.9850920910174099,7.376304363043992,128.2510223388672,73.71694292651382,-0.008342144534737332,-1.2036973942494327,0.1412811279296875,0.515045166015625,29.0
../data/tyre_dataset/good/good (484).jpg,0,0.9856460597591203,7.313310249438753,128.28404235839844,73.69215525140933,-0.008418673670950852,-1.2021793545118071,0.1723785400390625,0.510223388671875,27.0
../data/tyre_dataset/good/good (485).jpg,0,0.9874293857619093,7.1222740563718965,128.4373779296875,73.77331288284867,-0.01473821295575731,-1.203782443675746,0.128753662109375,0.5152587890625,24.0
../data/tyre_dataset/good/good (486).jpg,0,0.9892340284890466,7.188830763536566,128.29244995117188,73.77187971012744,-0.011953719129553945,-1.2019000608321389,0.130096435546875,0.5164794921875,27.0
../data/tyre_dataset/good/good (487).jpg,0,0.9932471730017696,7.154008420828096,128.39801025390625,73.71634253133534,-0.005809783903301589,-1.201740018611331,0.16339111328125,0.512359619140625,42.0
../data/tyre_dataset/good/good (488).jpg,0,0.9952474275679734,7.151025954080255,128.36610412597656,73.53619936840097,-0.006537938605325259,-1.2020926068667561,0.1362762451171875,0.49945068359375,37.0
../data/tyre_dataset/good/good (489).jpg,0,0.9953359997501565,7.124391259727917,128.42001342773438,73.67614945579493,-0.005566590895513362,-1.2027258114021744,0.123382568359375,0.5014190673828125,34.0
../data/tyre_dataset/good/good (49).jpg,0,0.9508246418875855,5.812495727844165,130.07125854492188,73.35619181793942,-0.03143693565102802,-1.1975083160730446,0.26214599609375,0.552154541015625,262.0
../data/tyre_dataset/good/good (490).jpg,0,0.9959198542800946,6.969637530367655,128.55247497558594,73.76950627756383,-0.007939643297775325,-1.2044822947735494,0.09698486328125,0.5058746337890625,18.0
../data/tyre_dataset/good/good (491).jpg,0,0.996971560614799,7.079477461745084,128.46559143066406,73.63141767667997,-0.010824068632188981,-1.1998751712589861,0.0880279541015625,0.5089111328125,9.0
../data/tyre_dataset/good/good (492).jpg,0,0.9961939738184932,7.053004417347244,128.49908447265625,73.6834666973716,-0.010721068041796428,-1.2006244815200184,0.0927886962890625,0.50396728515625,15.0
../data/tyre_dataset/good/good (493).jpg,0,0.9911645496975868,6.74489407184104,128.75424194335938,73.5673942469634,-0.016854559017797994,-1.1995655357576558,0.1233062744140625,0.505645751953125,45.0
../data/tyre_dataset/good/good (494).jpg,0,0.9959324407518299,7.00248438649054,128.47067260742188,73.8005011598635,-0.0018666165407871603,-1.1907058804503083,0.1280517578125,0.504302978515625,25.0
../data/tyre_dataset/good/good (495).jpg,0,0.9954852894839169,6.645024551180103,128.86712646484375,73.70537217096175,-0.016954866638468877,-1.2020611189448784,0.101104736328125,0.5070343017578125,28.0
../data/tyre_dataset/good/good (496).jpg,0,0.9952625772825349,7.163522745473539,128.37608337402344,73.70048548804623,-0.007159923960503039,-1.197459199834575,0.1730804443359375,0.5035400390625,35.0
../data/tyre_dataset/good/good (497).jpg,0,0.9934781885850871,6.922405622190546,128.62120056152344,73.68079144991322,-0.010514197333015961,-1.205273911119722,0.202423095703125,0.5119781494140625,54.0
../data/tyre_dataset/good/good (498).jpg,0,0.9959989667522201,6.803246823864102,128.67127990722656,73.6795109898746,-0.01081926443208496,-1.2076855625636358,0.1558685302734375,0.50738525390625,39.0
../data/tyre_dataset/good/good (499).jpg,0,0.9946430975107096,6.539693711080041,129.02395629882812,73.6916441021012,-0.023673247784030734,-1.1986081561839848,0.113677978515625,0.5068206787109375,34.0
../data/tyre_dataset/good/good (5).jpg,0,0.987898531538591,4.9553919012779195,132.49462890625,72.00492482925718,-0.050669162673749386,-1.152672926733612,0.1290283203125,0.558441162109375,28.0
../data/tyre_dataset/good/good (50).jpg,0,0.9788543835306112,6.7017775493283835,128.8501434326172,73.3296312649368,-0.021828097684630694,-1.1918870737453815,0.1849822998046875,0.5272369384765625,42.0
../data/tyre_dataset/good/good (500).jpg,0,0.9902174095578252,6.72140241180671,128.1943817138672,74.24527720540164,-0.02970331569992253,-1.2130951283028457,0.10247802734375,0.5129852294921875,22.0
../data/tyre_dataset/good/good (501).jpg,0,0.9938500759308676,6.934207491011918,128.1173858642578,73.95776625501166,-0.012183399482922406,-1.2093910390177305,0.09100341796875,0.506317138671875,12.0
../data/tyre_dataset/good/good (502).jpg,0,0.9856984901456366,7.0196300497626005,128.5399169921875,73.78875165129698,-0.007480082749721511,-1.203915989732464,0.164154052734375,0.508392333984375,23.0
../data/tyre_dataset/good/good (503).jpg,0,0.9899478725749447,7.3397488610004284,128.2794189453125,73.51526750878989,-0.008486800457918919,-1.1992165068896923,0.18804931640625,0.524322509765625,35.0
../data/tyre_dataset/good/good (504).jpg,0,0.9863093287311013,7.149953618363609,128.68064880371094,74.22229486793603,0.016708005347872232,-1.1736590716328963,0.190399169921875,0.5238800048828125,53.0
../data/tyre_dataset/good/good (505).jpg,0,0.994903782804701,6.6646456628494875,128.83309936523438,73.48605468085098,-0.01600482673332836,-1.2003575806144624,0.1274261474609375,0.5039215087890625,26.0
../data/tyre_dataset/good/good (506).jpg,0,0.9921857912070301,6.346158869011016,129.1552276611328,73.70883549237347,-0.019851714128628288,-1.1987821531359601,0.099884033203125,0.525054931640625,24.0
../data/tyre_dataset/good/good (507).jpg,0,0.9897259512261831,6.595291519229363,128.9750518798828,73.78833586049376,-0.025011935303230235,-1.209985114367301,0.10748291015625,0.524871826171875,24.0
../data/tyre_dataset/good/good (508).jpg,0,0.9975393495283887,6.6257330454778485,128.79495239257812,73.58705418491391,-0.007526186788346182,-1.1944118674574882,0.17706298828125,0.5067138671875,7.0
../data/tyre_dataset/good/good (509).jpg,0,0.992623014003086,7.026075909090433,128.47164916992188,73.59760071991805,-0.007291089201061345,-1.1983270808801951,0.123443603515625,0.5051116943359375,28.0
../data/tyre_dataset/good/good (51).jpg,0,0.9918622369077474,6.783535342854872,128.7438507080078,73.52207760747055,0.0012840570276664743,-1.195480632173625,0.1936798095703125,0.504302978515625,30.0
../data/tyre_dataset/good/good (510).jpg,0,0.9926502733459864,7.435624678015469,128.24508666992188,73.63485816723886,-0.004406864710866497,-1.200359505364987,0.12176513671875,0.50201416015625,16.0
../data/tyre_dataset/good/good (511).jpg,0,0.9963257488080535,7.093137288848212,128.48648071289062,73.61011959890837,-0.005224314374588734,-1.2068271260301724,0.1484832763671875,0.499847412109375,8.0
../data/tyre_dataset/good/good (512).jpg,0,0.995622399675421,6.625615796273824,128.88267517089844,73.38856049760646,-0.01343708028486873,-1.193370553800092,0.147125244140625,0.4971771240234375,36.0
../data/tyre_dataset/good/good (513).jpg,0,0.9960399943848023,6.612631085299656,128.77981567382812,73.55218965033333,-0.0016644818294009982,-1.1987422987390919,0.1737060546875,0.507904052734375,25.0
../data/tyre_dataset/good/good (514).jpg,0,0.990353409089363,7.099614400698599,128.44395446777344,73.53759552984056,-0.008907939023492554,-1.1970848212695302,0.15875244140625,0.5048675537109375,29.0
../data/tyre_dataset/good/good (515).jpg,0,0.987952138564426,6.460680946695096,129.10154724121094,73.45818766155415,-0.02347121465495844,-1.2027794264094926,0.1489105224609375,0.518035888671875,24.0
../data/tyre_dataset/good/good (516).jpg,0,0.9919153198198308,7.105621981447224,128.4560546875,73.41594716115345,-0.005770795564579831,-1.1893416174669489,0.1395721435546875,0.5052032470703125,19.0
../data/tyre_dataset/good/good (517).jpg,0,0.9920464695316101,7.226834145745947,128.37437438964844,73.61438592841846,-0.007131473436947811,-1.1961137053617155,0.1550445556640625,0.5057373046875,25.0
../data/tyre_dataset/good/good (518).jpg,0,0.9897428958393412,7.056920584727983,128.48550415039062,73.48870038518805,-0.012456716170242963,-1.1922858610792817,0.1469268798828125,0.5072479248046875,15.0
../data/tyre_dataset/good/good (519).jpg,0,0.9887333532407822,6.961925227432307,128.52474975585938,73.55619831492984,-0.014278161077576517,-1.194496839553564,0.1521148681640625,0.5141143798828125,32.0
../data/tyre_dataset/good/good (52).jpg,0,0.9919045684200254,6.6530105471204095,128.88723754882812,73.31909843967368,-0.00122971868867676,-1.188152913233936,0.1604461669921875,0.4986114501953125,28.0
../data/tyre_dataset/good/good (520).jpg,0,0.9894796173754057,7.046072779417812,128.50155639648438,73.78316006712977,-0.011631369587984006,-1.202421864503478,0.1387481689453125,0.512939453125,38.0
../data/tyre_dataset/good/good (521).jpg,0,0.9942846451080067,7.32520303268498,128.2742156982422,73.48392700808223,-0.005342522692747124,-1.198795126178949,0.137237548828125,0.5037994384765625,44.0
../data/tyre_dataset/good/good (522).jpg,0,0.9942620464636635,7.3244910084918295,128.2644805908203,73.48038898424441,-0.0049187352386023,-1.1984348469493886,0.13885498046875,0.5034942626953125,40.0
../data/tyre_dataset/good/good (523).jpg,0,0.9942555906726909,7.323757580841112,128.2859344482422,73.44468620034061,-0.005075469461475731,-1.1971146706935518,0.1393280029296875,0.5079498291015625,42.0
../data/tyre_dataset/good/good (524).jpg,0,0.9923675390977785,7.096620742090923,128.47877502441406,73.97337527085878,-0.003597686485591949,-1.2033570150624149,0.1287689208984375,0.50390625,14.0
../data/tyre_dataset/good/good (525).jpg,0,0.9939123462333647,6.999270730996558,128.4312744140625,74.31775658472223,-0.0072910372786247025,-1.2143888420264208,0.1219024658203125,0.5064849853515625,17.0
../data/tyre_dataset/good/good (526).jpg,0,0.9960392629524338,6.754422181234851,128.9561767578125,74.25754969990325,-0.016107393401909188,-1.2196639416130073,0.0997314453125,0.52313232421875,10.0
../data/tyre_dataset/good/good (527).jpg,0,0.9948624202922214,7.0469165434134595,128.5504913330078,74.10055750629972,-0.0013934194769046136,-1.2069188923737586,0.0942840576171875,0.505035400390625,8.0
../data/tyre_dataset/good/good (528).jpg,0,0.9928971189478916,7.041550089388375,128.48199462890625,73.71911975503372,-0.008319653060616284,-1.1941505526889116,0.0937652587890625,0.5109710693359375,20.0
../data/tyre_dataset/good/good (529).jpg,0,0.9941308635336275,6.971902623790648,128.52854919433594,73.90821327586673,-0.005693379879250285,-1.1997638880700578,0.063690185546875,0.505828857421875,19.0
../data/tyre_dataset/good/good (53).jpg,0,0.9909297010149621,5.9475651387337845,130.17922973632812,72.61516067298167,-0.030118135433686608,-1.152585196813676,0.1350555419921875,0.527557373046875,41.0
../data/tyre_dataset/good/good (530).jpg,0,0.9946299671739901,7.250056015189887,128.27096557617188,73.84469516772577,-0.005181284078747225,-1.1995902982500108,0.0832366943359375,0.512786865234375,14.0
../data/tyre_dataset/good/good (531).jpg,0,0.9930246320590457,6.641991308291596,128.89785766601562,73.99053340459402,-0.0161130917549519,-1.2058156082132265,0.0751190185546875,0.5205078125,17.0
../data/tyre_dataset/good/good (532).jpg,0,0.9930479282590022,7.454480614037774,128.29684448242188,73.72796106946589,-0.00677090254327544,-1.2018549846086353,0.1201019287109375,0.505828857421875,12.0
../data/tyre_dataset/good/good (533).jpg,0,0.991900889612454,7.443788258080657,128.25979614257812,73.74486280345126,-0.006767528425937524,-1.203151802068325,0.1049652099609375,0.511566162109375,17.0
../data/tyre_dataset/good/good (534).jpg,0,0.9872048450761001,7.128716955868213,128.40911865234375,73.709404038796,-0.01476109076590496,-1.1971146274409425,0.11016845703125,0.5185546875,18.0
../data/tyre_dataset/good/good (535).jpg,0,0.9863649016277226,7.1162185054748175,128.47470092773438,73.68048440777493,-0.013982948883038387,-1.1973711721406386,0.1094512939453125,0.514007568359375,26.0
../data/tyre_dataset/good/good (536).jpg,0,0.9849493534501808,7.129804540169219,128.3959197998047,73.97472507405912,-0.009935417909840299,-1.212447127967023,0.1793212890625,0.5159149169921875,44.0
../data/tyre_dataset/good/good (537).jpg,0,0.9964296630092334,6.405885825861524,129.3714599609375,72.6550288853525,0.010689278742417044,-1.1929828605369273,0.1347808837890625,0.4899749755859375,5.0
../data/tyre_dataset/good/good (538).jpg,0,0.9959129194272145,6.410659959818085,129.17369079589844,73.26887220950071,-0.01740207982540045,-1.1895879895159975,0.0539093017578125,0.5118560791015625,16.0
../data/tyre_dataset/good/good (539).jpg,0,0.9827822982170785,5.985986322511812,129.6855926513672,73.23841371908912,-0.024633924813666656,-1.1859674851958906,0.2554168701171875,0.5340576171875,110.0
../data/tyre_dataset/good/good (54).jpg,0,0.9847755391025956,5.804900180946023,130.0242156982422,73.37760196156748,-0.009821833846592916,-1.1885840215192678,0.2167205810546875,0.523223876953125,87.0
../data/tyre_dataset/good/good (540).jpg,0,0.9846696366635515,5.958843884839878,129.736083984375,73.3159633962315,-0.02783245552152802,-1.191216097009779,0.2478179931640625,0.5355987548828125,87.0
../data/tyre_dataset/good/good (541).jpg,0,0.9903602009980936,5.971285535918909,129.58018493652344,73.3085127430014,-0.029016658409244174,-1.1890307160181661,0.0887603759765625,0.5368804931640625,30.0
../data/tyre_dataset/good/good (542).jpg,0,0.9932293666806373,5.924109185591232,130.01309204101562,72.88223181168622,0.006786635600579722,-1.1983658697647053,0.1454010009765625,0.4988555908203125,27.0
../data/tyre_dataset/good/good (543).jpg,0,0.99562420949784,6.287766295747539,129.14303588867188,73.24314615847399,-0.0038306591481498176,-1.203776108149157,0.1108551025390625,0.5203704833984375,9.0
../data/tyre_dataset/good/good (544).jpg,0,0.9928032280937953,6.364998749762712,129.10533142089844,73.22986478600075,-0.004039784554575724,-1.2072907380607116,0.133026123046875,0.51995849609375,12.0
../data/tyre_dataset/good/good (545).jpg,0,0.9956585571771746,6.84597784700599,128.74148559570312,73.37790386935158,-0.0069213569910647425,-1.2016555504829245,0.0950775146484375,0.5044097900390625,3.0
../data/tyre_dataset/good/good (546).jpg,0,0.9928611554176063,6.808128650775945,128.7636260986328,73.05010221521368,0.0025904944089989003,-1.2038115951034156,0.085357666015625,0.4886016845703125,7.0
../data/tyre_dataset/good/good (547).jpg,0,0.9972143774825539,5.259248064495413,131.486328125,73.12657205570966,-0.050952911799059274,-1.1707115259867609,0.231781005859375,0.5979766845703125,33.0
../data/tyre_dataset/good/good (548).jpg,0,0.9932356743278595,4.626229791010749,133.91265869140625,72.39463485084526,-0.10478454635311589,-1.160231383258977,0.21734619140625,0.5886688232421875,44.0
../data/tyre_dataset/good/good (549).jpg,0,0.9865438823268515,4.567595143891376,134.44964599609375,72.18111378422019,-0.11448343472488982,-1.1435794224801341,0.2302398681640625,0.575042724609375,57.0
../data/tyre_dataset/good/good (55).jpg,0,0.9467238316726434,6.53730470025264,129.0375518798828,73.42378742746271,-0.025388588248606205,-1.1943532279069091,0.2429656982421875,0.548675537109375,56.0
../data/tyre_dataset/good/good (550).jpg,0,0.9894173416051126,4.94075209930824,132.27362060546875,72.76775627768174,-0.053052189994558095,-1.193857019393418,0.2274627685546875,0.561981201171875,59.0
../data/tyre_dataset/good/good (551).jpg,0,0.9887378398832297,6.784923848773989,128.8700714111328,73.13474250859915,-0.012716053362795925,-1.1840459979397917,0.1160125732421875,0.5031585693359375,17.0
../data/tyre_dataset/good/good (552).jpg,0,0.995321554128834,5.873835484866425,130.132568359375,72.87134012770072,-0.0225801637057955,-1.1627443223631868,0.191162109375,0.5096435546875,20.0
../data/tyre_dataset/good/good (553).jpg,0,0.9843338595896558,4.8242064595841665,132.8523712158203,72.90997372351846,-0.07559125469923193,-1.174445993085904,0.16412353515625,0.5800018310546875,28.0
../data/tyre_dataset/good/good (554).jpg,0,0.9918829725608816,5.189485329410161,131.77255249023438,72.40870839929497,-0.06335431692200853,-1.1795841942194651,0.0926361083984375,0.56500244140625,23.0
../data/tyre_dataset/good/good (555).jpg,0,0.9945503832776345,5.143700807220293,131.75059509277344,72.46332716713142,-0.050823055797407236,-1.170619113431962,0.162841796875,0.558685302734375,13.0
../data/tyre_dataset/good/good (556).jpg,0,0.9914861083160807,4.873655978294126,132.5187225341797,71.80991374432024,-0.014388046172523412,-1.2180851264149104,0.2008209228515625,0.577606201171875,16.0
../data/tyre_dataset/good/good (557).jpg,0,0.9915805202084085,5.10656446837347,132.20843505859375,73.01965618982504,-0.08465687122892862,-1.1749399070957636,0.1272125244140625,0.555084228515625,28.0
../data/tyre_dataset/good/good (558).jpg,0,0.9952302402394924,5.547497640503965,130.79470825195312,72.71123654395728,-0.03929794431342511,-1.1642695166806118,0.1280059814453125,0.514923095703125,18.0
../data/tyre_dataset/good/good (559).jpg,0,0.9951441532059676,5.858963744796079,130.1396484375,72.73686618164949,-0.03417962016942422,-1.1720814299724265,0.074981689453125,0.54937744140625,28.0
../data/tyre_dataset/good/good (56).jpg,0,0.991784041616018,5.960035417566049,129.8663330078125,73.06743267259166,-0.02784539050459763,-1.1973756780075848,0.1714019775390625,0.5631866455078125,24.0
../data/tyre_dataset/good/good (560).jpg,0,0.9936607544032978,5.728847687102328,130.45668029785156,72.56236047753252,-0.014238033435703021,-1.1919346005468623,0.10882568359375,0.503631591796875,27.0
../data/tyre_dataset/good/good (561).jpg,0,0.9926487467847502,5.815159072526339,130.24952697753906,73.03120053307441,-0.0440628844443472,-1.1893792637560845,0.091339111328125,0.539398193359375,51.0
../data/tyre_dataset/good/good (562).jpg,0,0.9946766585493916,5.962513168889408,130.053955078125,72.81189909879416,-0.04124909665509743,-1.1666255893333262,0.08135986328125,0.5745697021484375,22.0
../data/tyre_dataset/good/good (563).jpg,0,0.9875089060948473,4.465411995732437,134.88279724121094,71.21979284087755,-0.09459117845131282,-1.1292989348870277,0.164215087890625,0.5942535400390625,22.0
../data/tyre_dataset/good/good (564).jpg,0,0.9871153475017401,4.9136925741821145,132.66770935058594,72.11544749308857,-0.05576772693166878,-1.1519608189791122,0.1114654541015625,0.523040771484375,28.0
../data/tyre_dataset/good/good (565).jpg,0,0.9884319229998696,5.912643843463726,130.36331176757812,72.81937161055981,-0.05814933529657367,-1.1574702754404869,0.098663330078125,0.5413055419921875,49.0
../data/tyre_dataset/good/good (566).jpg,0,0.9892910279718813,6.06283037747104,129.97767639160156,73.0027783364783,-0.04596563776346108,-1.170613925703959,0.0958099365234375,0.5546875,62.0
../data/tyre_dataset/good/good (567).jpg,0,0.9968589038630113,4.505552713694176,133.9682159423828,71.74555990524051,-0.03930362414507663,-1.1644803359481788,0.2487945556640625,0.54730224609375,17.0
../data/tyre_dataset/good/good (568).jpg,0,0.9964290352732746,4.745087597543529,133.52676391601562,71.48563726857832,-0.04975634869567353,-1.1806252536685904,0.1180267333984375,0.5546417236328125,20.0
../data/tyre_dataset/good/good (569).jpg,0,0.9798231965407007,5.1169513400732205,132.29824829101562,72.22849029409335,-0.06706080898546304,-1.171059526106206,0.2412109375,0.5877227783203125,39.0
../data/tyre_dataset/good/good (57).jpg,0,0.9915745873385842,6.332222149407402,129.36715698242188,73.13751514964075,-0.02860273975296289,-1.1775311541918991,0.196197509765625,0.535125732421875,63.0
../data/tyre_dataset/good/good (570).jpg,0,0.9855007980211846,5.099778437412396,132.31317138671875,72.16990096686642,-0.07077793092284708,-1.1547674245100426,0.1947021484375,0.5696258544921875,51.0
../data/tyre_dataset/good/good (571).jpg,0,0.9888093368238142,5.090149156051803,132.0171356201172,71.87778821832659,-0.029370651320584616,-1.178435757149604,0.198760986328125,0.543792724609375,39.0
../data/tyre_dataset/good/good (572).jpg,0,0.968353288961318,4.5334258618218115,134.3048553466797,71.67034002137233,-0.10330693735979259,-1.1341759682987416,0.28021240234375,0.66046142578125,156.0
../data/tyre_dataset/good/good (573).jpg,0,0.9899097114524421,5.060643365513448,131.97250366210938,72.02266235282407,-0.028061240717104273,-1.180672428226689,0.1625518798828125,0.54046630859375,37.0
../data/tyre_dataset/good/good (574).jpg,0,0.9873463380069307,4.894073776516887,132.65211486816406,71.45165059183275,-0.03553512350185932,-1.14458390044257,0.2572479248046875,0.5848846435546875,57.0
../data/tyre_dataset/good/good (575).jpg,0,0.9995701796937927,6.230756325054391,129.59710693359375,72.84018405732625,-0.021832901957154604,-1.173927184346301,0.275909423828125,0.5165252685546875,6.0
../data/tyre_dataset/good/good (576).jpg,0,0.9992048534944479,5.815087985979528,130.2393798828125,73.68660570357072,-0.0425604342181306,-1.2333590555621918,0.241424560546875,0.516693115234375,9.0
../data/tyre_dataset/good/good (577).jpg,0,0.9819393130180392,4.306767053147135,135.61024475097656,73.27433955557579,-0.149632578954664,-1.1833303638953183,0.24346923828125,0.6324920654296875,36.0
../data/tyre_dataset/good/good (578).jpg,0,0.9948106286106487,5.425169226631093,130.92849731445312,73.23640945317105,-0.04827955375856886,-1.196063719539952,0.2310638427734375,0.5574188232421875,22.0
../data/tyre_dataset/good/good (579).jpg,0,0.9856954786468273,4.285255219335437,135.48841857910156,73.68244526769283,-0.13167401974429027,-1.2130616644199925,0.2457122802734375,0.6231231689453125,46.0
../data/tyre_dataset/good/good (58).jpg,0,0.9948695263919543,6.686731329043605,128.84141540527344,73.47169009943842,-0.01856050093518226,-1.1994423315420693,0.1891326904296875,0.546661376953125,43.0
../data/tyre_dataset/good/good (580).jpg,0,0.9940868367337892,5.074451732178681,131.77244567871094,73.21969295009143,-0.055200424972837045,-1.1865698031409841,0.2516021728515625,0.5521240234375,15.0
../data/tyre_dataset/good/good (581).jpg,0,0.9956299696557311,5.471133707356188,130.87734985351562,72.10185815986735,-0.004511429693734453,-1.1669832146076236,0.244415283203125,0.5193023681640625,21.0
../data/tyre_dataset/good/good (582).jpg,0,0.9986805780232638,6.322982950877767,129.324951171875,72.82994189898365,-0.003717791002961024,-1.1943615619588404,0.2442474365234375,0.5089263916015625,22.0
../data/tyre_dataset/good/good (583).jpg,0,0.97989263286591,6.1680331124316785,129.40696716308594,73.74977890537997,-0.017876147772858272,-1.21048592358435,0.2490692138671875,0.52740478515625,57.0
../data/tyre_dataset/good/good (584).jpg,0,0.9859087196393156,5.974329290144055,129.72702026367188,73.1360422928317,-0.01504733996122135,-1.1873539440473255,0.275726318359375,0.5390625,80.0
../data/tyre_dataset/good/good (585).jpg,0,0.9828272853609696,6.383470199836083,129.158935546875,73.42708043262463,-0.021416426000741555,-1.1935539357288425,0.214111328125,0.5249481201171875,50.0
